_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,human_relation,human_relation:confidence,human_relation_type,human_relation_type:confidence,documentid,gold,human_relation_gold,human_relation_gold_reason,human_relation_type_gold,human_relation_type_gold_reason,text
711483572,FALSE,finalized,3,4/30/15 0:59,Personal experience,1,Caused side effect,1,91,FALSE,,,,,"For me <font color=""blue"">lamictal</font> can make me tired one day then have <font color=""red"">insomnia</font> the next-it is a crazy med!!"
711483573,FALSE,finalized,3,4/30/15 8:34,Question,0.6735,Is prescibed for,0.6735,92,FALSE,,,,,"How long does it take for"" <font color=""red"">Moon face</font>"" to go away after taking <font color=""blue"">Prednisone</font>?"
711483574,FALSE,finalized,3,4/29/15 21:00,Impersonal experience,1,Caused side effect,1,93,FALSE,,,,,"I also just read something that says the <font color=""blue"">progesterone</font> in pregnancy is what makes you <font color=""red"">bloat</font>."
711483575,FALSE,finalized,3,4/29/15 17:04,Personal experience,0.6439,Caused side effect,1,94,FALSE,,,,,"My wife and i were concerned about my rapid weight gain after taking avandia and now we have just seen an  alert about <font color=""red"">heart failure</font> related to <font color=""blue"">avandia</font>."
711483576,FALSE,finalized,3,4/30/15 4:31,Personal experience,1,Caused side effect,0.68,95,FALSE,,,,,"I had some <font color=""red"">back pain</font> while on <font color=""blue"">Gilenya</font>, but never developed your condition."
711483577,FALSE,finalized,3,4/29/15 16:52,Personal experience,1,Is prescibed for,1,96,FALSE,,,,,"He also gave me a probiotic called florastor, and <font color=""blue"">vicodin</font> and ambient as needed for pain and <font color=""red"">insomnia</font>.."
711483578,FALSE,finalized,3,4/29/15 18:15,Personal experience,1,Caused side effect,1,97,FALSE,,,,,"When I was on <font color=""blue"">Leflunomide</font> I developed <font color=""red"">glandular fever</font> and whooping cough at the same time."
711483579,FALSE,finalized,3,4/29/15 18:40,Impersonal experience,1,Caused side effect,1,98,FALSE,,,,,"<font color=""blue"">Aspirin</font> and other Non Steroidal Anti Inflammitory Drugs   (NSAIDs)  CAN also produce <font color=""red"">bleeding ulcers</font> and other Gastro Intestinal distresses."
711483580,FALSE,finalized,3,4/30/15 6:41,Personal experience,1,Caused side effect,1,99,FALSE,,,,,"I was on a <font color=""blue"">diuretic</font> for high BP when I went on warfarin and the combination of the two gave me bad <font color=""red"">headaches</font> for weeks."
711483581,FALSE,finalized,3,4/29/15 20:01,Impersonal experience,1,Caused side effect,1,100,FALSE,,,,,"Together, alcohol and <font color=""blue"">metformin</font> may increase the risk of <font color=""red"">lactic acidosis</font> and hypoglycemia."
711483582,FALSE,finalized,3,4/29/15 21:23,Personal experience,1,Is prescibed for,0.3333,101,FALSE,,,,,"I still took <font color=""blue"">Advil</font>(despite my <font color=""red"">GERD</font>), but with a pudding or some other food."
711483583,FALSE,finalized,3,4/29/15 19:45,Impersonal experience,1,Is prescibed for,0.3542,102,FALSE,,,,,"<font color=""blue"">Tums</font> are not a no-no for banded people but for <font color=""red"">gas</font> you will want GasX."
711483584,FALSE,finalized,3,4/30/15 10:50,Personal experience,0.6362,Caused side effect,0.3638,103,FALSE,,,,,"So I switched to <font color=""blue"">Humira</font>, I haven't had any <font color=""red"">sinus issues</font> since I started it back in September."
711483585,FALSE,finalized,3,4/29/15 17:24,Personal experience,1,Caused side effect,1,104,FALSE,,,,,"<font color=""blue"">Wellbutrin</font> might be contributing to my <font color=""red"">tinnitus</font>."
711483586,FALSE,finalized,3,4/30/15 5:38,Personal experience,1,Is prescibed for,0.6757,105,FALSE,,,,,"I am in remission from <font color=""red"">Graves</font>' but obviously entered a common post-remission stage of mild hypothyroidism - my doc Rx'd <font color=""blue"">25mcg levothyroxine</font> (generic synthroid)."
711483587,FALSE,finalized,3,4/29/15 17:37,Impersonal experience,1,Caused side effect,1,106,FALSE,,,,,"Hi, <font color=""red"">Hair loss</font> is one of the <font color=""blue"">Warfarin</font>-related side effects."
711483588,FALSE,finalized,3,4/30/15 3:42,Personal experience,1,Caused side effect,1,107,FALSE,,,,,"Thanks for the welcome - I was on <font color=""blue"">150mg Amitriptyline</font> but felt like a Zombieand bad constipation and <font color=""red"">tremor</font>."
711483589,FALSE,finalized,3,4/29/15 22:56,Impersonal experience,0.7,Caused side effect,1,108,FALSE,,,,,"this will help relieve stress and tension without too much strain on my body and i've heard it can even help with weight loss because stress (and increase in <font color=""blue"">cortisol</font>) can cause <font color=""red"">weight gain</font>."
711483590,FALSE,finalized,3,4/29/15 16:46,Personal experience,1,Caused side effect,1,109,FALSE,,,,,"I don't have the pounding <font color=""red"">headache</font> I had with the first-I think that may have been from the <font color=""blue"">anesthesia</font>."
711483591,FALSE,finalized,3,4/29/15 19:17,Personal experience negated,0.6934,Was effective against,0.3484,110,FALSE,,,,,"For me, though, the <font color=""blue"">Symlin</font> doesn't seem to be staving off the <font color=""red"">highs</font> like I expected it to..."
711483592,FALSE,finalized,3,4/29/15 17:11,Personal experience,1,Was effective against,0.3497,111,FALSE,,,,,"Terry, I've been on Humira (ineffective), <font color=""blue"">methotrexate</font> (<font color=""red"">liver enzymes</font> keep going up about 10 points so this is on hold), arava (side effects so stopped)."
711483593,FALSE,finalized,3,4/29/15 18:24,Personal experience,1,Was effective against,1,112,FALSE,,,,,"by the way, when I get <font color=""red"">rashes</font> or dry skin, I use <font color=""blue"">coconut oil</font>."
711483594,FALSE,finalized,3,4/29/15 23:29,Personal experience,0.6525,Was effective against,0.6525,113,FALSE,,,,,"I've had very few problems with <font color=""blue"">Humira</font>, still shrug off <font color=""red"">colds</font> like it wasn't there."
711483595,FALSE,finalized,3,4/30/15 2:14,Question,1,Caused side effect,1,114,FALSE,,,,,"> >> > so my question is, how much does the <font color=""blue"">testosterone</font> change> > <font color=""red"">high blood pressure</font>?"
711483596,FALSE,finalized,3,4/29/15 21:03,Personal experience,0.6948,Caused side effect,1,115,FALSE,,,,,"Nothing seems to work, except the <font color=""red"">nausea</font> inducing <font color=""blue"">Requip</font>."
711483597,FALSE,finalized,3,4/29/15 16:45,Question,1,Caused side effect,0.62,116,FALSE,,,,,"Has anyone had these syptoms and went on <font color=""blue"">antibiotics</font> and then they werent <font color=""red"">dizzy</font> anymore?"
711483598,FALSE,finalized,3,4/29/15 19:37,Impersonal experience,1,Caused side effect,1,117,FALSE,,,,,"<font color=""blue"">Stimulants</font> can definitely trigger <font color=""red"">mania</font>."
711483599,FALSE,finalized,3,4/29/15 16:45,Personal experience,0.6596,Caused side effect,1,118,FALSE,,,,,"She didn't think it was the <font color=""blue"">lexapro</font> but high calcium/parathryoid causing <font color=""red"">heart palp</font>."
711483600,FALSE,finalized,3,4/30/15 8:18,Personal experience,1,Caused side effect,0.66,119,FALSE,,,,,"I am so with you on the <font color=""red"">diabetes</font> and <font color=""blue"">steroids</font> sucks thing."
711483601,FALSE,finalized,3,4/29/15 19:43,Personal experience,0.6471,Caused side effect,1,120,FALSE,,,,,"I have hair loss and <font color=""red"">weight gain</font>, but I can't say its from <font color=""blue"">depakote</font> since all the time I took it I was taking Lithium as well."
711483602,FALSE,finalized,3,4/29/15 22:08,Personal experience,1,Other,0.7,121,FALSE,,,,,"Now it's just old brown blood and I'm not sureif it's just because of the <font color=""blue"">plan b</font> (which I took 60 hours after sex) or possible <font color=""red"">implantation bleeding</font>."
711483603,FALSE,finalized,3,4/29/15 21:40,Impersonal experience,1,Caused side effect,0.66,122,FALSE,,,,,"One study said that if <font color=""blue"">Tegretol</font> lowered <font color=""red"">tinnitus</font> in any one patient - they would probably respond to Lidocaine."
711483604,FALSE,finalized,3,4/30/15 8:47,Personal experience,1,Caused side effect,1,123,FALSE,,,,,"My <font color=""red"">mood swings</font> were very bad on <font color=""blue"">metoprolol</font>."
711483605,FALSE,finalized,3,4/29/15 18:32,Question,1,Caused side effect,1,124,FALSE,,,,,"Did either of you suffer from any serious <font color=""red"">infection</font> while taking the <font color=""blue"">enbrel</font>?"
711483606,FALSE,finalized,3,4/29/15 17:09,Impersonal experience,1,Caused side effect,1,125,FALSE,,,,,"I HATE drugs and esp drugs like <font color=""blue"">allipurinol</font> that have the potentiol to make me fat, bald, impotent with <font color=""red"">skin rashes</font> and kidney dammage from what I've read on the side affects."
711483607,FALSE,finalized,3,4/29/15 20:43,Personal experience negated,0.6739,Caused side effect,1,126,FALSE,,,,,"I was on <font color=""blue"">depakote</font> and didn't notice any <font color=""red"">hair loss</font> but I did notice the weight gain."
711483608,FALSE,finalized,3,4/29/15 17:12,Personal experience,1,Is prescibed for,1,127,FALSE,,,,,"I spoke to my GI a few days ago about starting 6-<font color=""blue"">MP</font> due to the fistula and some <font color=""red"">ulcers</font> he saw on the pill cam."
711483609,FALSE,finalized,3,4/29/15 18:46,Personal experience,1,Caused side effect,0.6875,128,FALSE,,,,,"First, I thought I had gotten the <font color=""red"">rash</font> from something in my yard as I started taking <font color=""blue"">Nexium</font> in the summer, however, I've had them during the winter."
711483610,FALSE,finalized,3,4/29/15 23:25,Personal experience,1,Caused side effect,1,129,FALSE,,,,,"I have also notice that I am more emotional and have <font color=""red"">mood swings</font>/depression, but don't know if it is the <font color=""blue"">clomid</font> or thought that I have not become pg."
711483611,FALSE,finalized,3,4/29/15 17:38,Personal experience,1,Caused side effect,1,130,FALSE,,,,,"When I started <font color=""blue"">Forteo</font> I suffered from <font color=""red"">Vertigo</font>, I called my doctor and he told me to discontinue the Forteo for a week...."
711483612,FALSE,finalized,3,4/29/15 18:51,Impersonal experience,1,Caused side effect,1,131,FALSE,,,,,"I have read that <font color=""red"">hair loss</font> is one of the side effects of Interferon (Avonex, Rebif, <font color=""blue"">Betaseron</font>, Extavia)."
711483613,FALSE,finalized,3,4/29/15 17:37,Personal experience,1,Caused side effect,1,132,FALSE,,,,,"I only have one Pantoprazole and Gaviscon as I once had a bad reaction to <font color=""blue"">Carafate</font>,<font color=""red"">stomach cramps</font> and vomiting."
711483614,FALSE,finalized,3,4/29/15 17:37,Personal experience,1,Caused side effect,1,133,FALSE,,,,,"The <font color=""blue"">Lunesta</font> left me with a <font color=""red"">metallic taste</font> in my mouth."
711483615,FALSE,finalized,3,4/29/15 23:31,Impersonal experience,1,Caused side effect,1,134,FALSE,,,,,"Previously reported cutaneous reactions to <font color=""blue"">methadone</font> include angioedema, facial oedema, flushing, <font color=""red"">pruritus</font>, purpura, rash and urticaria."
711483616,FALSE,finalized,3,4/29/15 23:58,Personal experience,1,Caused side effect,0.6544,135,FALSE,,,,,"My doctor told me to stop smoking because the <font color=""blue"">nicotine</font> affects <font color=""red"">anxiety</font>, so I stop smoking and then gain weight."
711483617,FALSE,finalized,3,4/30/15 10:18,Impersonal experience,0.664,Caused side effect,0.3468,136,FALSE,,,,,"I'm not looking for stories of <font color=""red"">weight loss</font> or <font color=""blue"">insulin</font> control, as great as those achievements are."
711483618,FALSE,finalized,3,4/29/15 17:28,Personal experience,0.62,Caused side effect,0.68,137,FALSE,,,,,"Adding <font color=""blue"">steroids</font> will just <font color=""red"">stress</font> you out more and make things way worse."
711483619,FALSE,finalized,3,4/29/15 17:47,Impersonal experience negated,0.6739,Caused side effect,1,138,FALSE,,,,,"It is probably wiser to do what is required to maintain your coumadin because if the blood is correct then the <font color=""red"">cyst</font> issue should be the same as for any other woman not taking <font color=""blue"">coumadin</font>."
711483620,FALSE,finalized,3,4/29/15 17:52,Personal experience,1,Was effective against,1,139,FALSE,,,,,"The <font color=""blue"">paxil</font> has greatly quieted the symptoms I had which were anxiety, <font color=""red"">heart palpitations</font> and internal trembling and difficulty sleeping."
