,disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label,cui_from_generic,cui_from_brand,cui_combined_gen_brand,rxnorms_from_CUI
113,actinic keratosis,,rx,tolak,fluorouracil topical,topical-antineoplastics,carac|efudex|fluoroplex|tolak,x,n,C0717779,,C0717779,
114,actinic keratosis,,rx,fluoroplex,fluorouracil topical,topical-antineoplastics,carac|efudex|fluoroplex|tolak,x,n,C0717779,,C0717779,
115,actinic keratosis,,rx,aminolevulinic acid,aminolevulinic acid,topical-photochemotherapeutics,ameluz|levulan kerastick,c,n,C0002563,,C0002563,sodium fluoride
116,actinic keratosis,,rx,ingenol,ingenol topical,topical-antineoplastics,picato,c,n,,C3257744,C3257744,
117,actinic keratosis,,rx,ameluz,aminolevulinic acid,topical-photochemotherapeutics,ameluz|levulan kerastick,c,n,C0002563,,C0002563,sodium fluoride
118,actinomycosis,lumpy jaw,rx,amoxicillin,amoxicillin,aminopenicillins,,b,n,C0002645,C1272460|C1705112,C0002645|C1272460|C1705112,probenecid
119,actinomycosis,lumpy jaw,rx,doxycycline,doxycycline,miscellaneous-antimalarials,,d,n,C0013090,C1272460|C1705112,C0013090|C1272460|C1705112,isoetharine
120,actinomycosis,lumpy jaw,rx,amoxil,amoxicillin,aminopenicillins,,b,n,C0002645,C1272460|C1705112,C0002645|C1272460|C1705112,probenecid
121,actinomycosis,lumpy jaw,rx,minocycline,minocycline,tetracyclines,,d,n,C0026187,C1272460|C1705112,C0026187|C1272460|C1705112,brovanexine
122,actinomycosis,lumpy jaw,rx,doxy 100,doxycycline injection,miscellaneous-antimalarials,doxy 100,d,n,,C0876019,C0876019,
123,actinomycosis,lumpy jaw,rx,vibramycin,doxycycline suspension,miscellaneous-antimalarials,vibramycin,d,n,,C0699957,C0699957,
124,actinomycosis,lumpy jaw,rx,doryx,doxycycline delayed-release tablets,miscellaneous-antimalarials,doryx,d,n,,C0720025,C0720025,
125,actinomycosis,lumpy jaw,rx,monodox,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
126,actinomycosis,lumpy jaw,rx,apo-amoxi,amoxicillin,aminopenicillins,,b,n,C0002645,C1272460|C1705112,C0002645|C1272460|C1705112,probenecid
127,actinomycosis,lumpy jaw,rx,minocin,minocycline,tetracyclines,dynacin|minocin|minocin pac|solodyn|ximino,d,n,C0026187,,C0026187,brovanexine
128,actinomycosis,lumpy jaw,rx,doryx mpc,doxycycline,,,d,n,C0013090,C1272460|C1705112,C0013090|C1272460|C1705112,isoetharine
129,actinomycosis,lumpy jaw,rx,morgidox,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
130,actinomycosis,lumpy jaw,rx,oraxyl,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
131,actinomycosis,lumpy jaw,rx,penicillin g sodium,penicillin g sodium,natural-penicillins,,b,n,C0037540,C1272460|C1705112,C0037540|C1272460|C1705112,
132,actinomycosis,lumpy jaw,rx,ximino,minocycline,tetracyclines,dynacin|minocin|minocin pac|solodyn|ximino,d,n,C0026187,,C0026187,brovanexine
133,actinomycosis,lumpy jaw,rx,dynacin,minocycline,tetracyclines,dynacin|minocin|minocin pac|solodyn|ximino,d,n,C0026187,,C0026187,brovanexine
134,actinomycosis,lumpy jaw,rx,penicillin g potassium,penicillin g potassium,natural-penicillins,pfizerpen,b,n,C0700462,C0031283,C0700462|C0031283,
135,actinomycosis,lumpy jaw,rx,pfizerpen,penicillin g potassium,natural-penicillins,pfizerpen,b,n,C0700462,C0031283,C0700462|C0031283,
136,acute coronary syndrome prophylaxis,,rx,clopidogrel,clopidogrel,platelet-aggregation-inhibitors,plavix,b,n,C0070166,C0633084,C0070166|C0633084,lanolin 0.72 mg/mg
137,acute coronary syndrome prophylaxis,,rx,plavix,clopidogrel,platelet-aggregation-inhibitors,,b,n,C0070166,C1272460|C1705112,C0070166|C1272460|C1705112,lanolin 0.72 mg/mg
138,acute coronary syndrome,,rx,plavix,clopidogrel,platelet-aggregation-inhibitors,,b,n,C0070166,C1272460|C1705112,C0070166|C1272460|C1705112,lanolin 0.72 mg/mg
139,acute coronary syndrome,,rx,clopidogrel,clopidogrel,platelet-aggregation-inhibitors,plavix,b,n,C0070166,C0633084,C0070166|C0633084,lanolin 0.72 mg/mg
140,acute coronary syndrome,,rx,effient,prasugrel,platelet-aggregation-inhibitors,,b,n,C1620287,C1272460|C1705112,C1620287|C1272460|C1705112,triclabendazole pill
141,acute coronary syndrome,,rx,brilinta,ticagrelor,platelet-aggregation-inhibitors,,c,n,C1999375,C1272460|C1705112,C1999375|C1272460|C1705112,chloropyramine
142,acute coronary syndrome,,rx,ticagrelor,ticagrelor,platelet-aggregation-inhibitors,brilinta|brilinta,c,n,C1999375,,C1999375,chloropyramine
143,acute coronary syndrome,,rx,prasugrel,prasugrel,platelet-aggregation-inhibitors,effient,b,n,C1620287,C2718746,C1620287|C2718746,triclabendazole pill
144,acute coronary syndrome,,rx,enoxaparin,enoxaparin,heparins,lovenox|lovenox hp|clexane|clexane forte,b,n,C0206460,,C0206460,menthol 37.5 mg/ml
145,acute coronary syndrome,,rx,lovenox,enoxaparin,heparins,,b,n,C0206460,C1272460|C1705112,C0206460|C1272460|C1705112,menthol 37.5 mg/ml
146,acute coronary syndrome,,rx,integrilin,eptifibatide,glycoprotein-platelet-inhibitors,,b,n,C0253563,C1272460|C1705112,C0253563|C1272460|C1705112,proglumetacin
147,acute coronary syndrome,,rx,aggrastat,tirofiban,glycoprotein-platelet-inhibitors,aggrastat,b,n,C0247025,C0656369,C0247025|C0656369,aspirin
148,acute coronary syndrome,,rx,eptifibatide,eptifibatide,glycoprotein-platelet-inhibitors,integrilin,b,n,C0253563,C0950902,C0253563|C0950902,proglumetacin
149,acute coronary syndrome,,rx,tirofiban,tirofiban,glycoprotein-platelet-inhibitors,aggrastat,b,n,C0247025,C0656369,C0247025|C0656369,aspirin
150,acute gout,,rx,colchicine,colchicine,antigout-agents,colcrys|mitigare|gloperba,c,n,C0009262,,C0009262,pivampicillin
151,acute gout,,rx,indomethacin,indomethacin,nonsteroidal-anti-inflammatory-agents,indocin|indocin sr|tivorbex,c,n,C0021246,,C0021246,potassium gluconate
152,acute gout,,rx,colcrys,colchicine,antigout-agents,,c,n,C0009262,C1272460|C1705112,C0009262|C1272460|C1705112,pivampicillin
153,acute gout,,rx,indocin,indomethacin,nonsteroidal-anti-inflammatory-agents,indocin|indocin sr|tivorbex,c,n,C0021246,,C0021246,potassium gluconate
154,acute gout,,rx/otc,naproxen,naproxen,nonsteroidal-anti-inflammatory-agents,,c,n,C0027396,C1272460|C1705112,C0027396|C1272460|C1705112,furosemide
155,acute gout,,rx/otc,ibuprofen,,nonsteroidal-anti-inflammatory-agents,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
156,acute gout,,rx/otc,advil,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
157,acute gout,,rx/otc,aleve,naproxen,nonsteroidal-anti-inflammatory-agents,,c,n,C0027396,C1272460|C1705112,C0027396|C1272460|C1705112,furosemide
158,acute gout,,rx,methylprednisolone,methylprednisolone,glucocorticoids,,c,n,C0025815,C1272460|C1705112,C0025815|C1272460|C1705112,hypromellose
159,acute gout,,rx,methylprednisolone dose pack,methylprednisolone,glucocorticoids,medrol|medrol dosepak|methylprednisolone dose pack,c,n,C0025815,,C0025815,hypromellose
160,acute gout,,rx/otc,naprosyn,naproxen,nonsteroidal-anti-inflammatory-agents,,c,n,C0027396,C1272460|C1705112,C0027396|C1272460|C1705112,furosemide
161,acute gout,,rx/otc,advil liqui-gels,ibuprofen capsules,nonsteroidal-anti-inflammatory-agents,advil liqui-gels,c,n,,,,
162,acute gout,,rx/otc,motrin,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
163,acute gout,,rx/otc,a-g profen,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
164,acute gout,,rx/otc,actiprofen,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
165,acute gout,,rx/otc,addaprin,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
166,acute gout,,rx/otc,anaprox,naproxen,nonsteroidal-anti-inflammatory-agents,,c,n,C0027396,C1272460|C1705112,C0027396|C1272460|C1705112,furosemide
167,acute gout,,rx,clinoril,sulindac,nonsteroidal-anti-inflammatory-agents,clinoril,c,n,C0038792,C0591267,C0038792|C0591267,glucagon (rdna) 1 mg
168,acute gout,,rx/otc,genpril,ibuprofen,nonsteroidal-anti-inflammatory-agents,advil|genpril|ibu|midol ib|motrin ib|proprinal|smart sense children's ibuprofen,c,n,C0020740,,C0020740,clioquinol
169,acute gout,,rx/otc,ibu-200,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
170,acute gout,,rx/otc,midol ib,ibuprofen,nonsteroidal-anti-inflammatory-agents,advil|genpril|ibu|midol ib|motrin ib|proprinal|smart sense children's ibuprofen,c,n,C0020740,,C0020740,clioquinol
171,acute gout,,rx/otc,motrin ib,ibuprofen,nonsteroidal-anti-inflammatory-agents,advil|genpril|ibu|midol ib|motrin ib|proprinal|smart sense children's ibuprofen,c,n,C0020740,,C0020740,clioquinol
172,acute gout,,rx/otc,nuprin,ibuprofen,nonsteroidal-anti-inflammatory-agents,,c,n,C0020740,C1272460|C1705112,C0020740|C1272460|C1705112,clioquinol
173,acute gout,,rx/otc,proprinal,ibuprofen,nonsteroidal-anti-inflammatory-agents,advil|genpril|ibu|midol ib|motrin ib|proprinal|smart sense children's ibuprofen,c,n,C0020740,,C0020740,clioquinol
174,acute gout,,rx/otc,aflaxen,naproxen,nonsteroidal-anti-inflammatory-agents,,c,n,C0027396,C1272460|C1705112,C0027396|C1272460|C1705112,furosemide
175,acute lymphoblastic leukemia,,rx,methotrexate,methotrexate,antimetabolites,,x,n,C0025677,C1272460|C1705112,C0025677|C1272460|C1705112,calcium glubionate
176,acute lymphoblastic leukemia,,rx,gleevec,imatinib,bcr-abl-tyrosine-kinase-inhibitors,,d,n,C0935989,C1272460|C1705112,C0935989|C1272460|C1705112,estradiol 16 mg
177,acute lymphoblastic leukemia,,rx,mercaptopurine,mercaptopurine,antimetabolites,purixan|purinethol,d,n,C0000618,,C0000618,oxytetracycline
178,acute lymphoblastic leukemia,,rx,sprycel,dasatinib,bcr-abl-tyrosine-kinase-inhibitors,,d,n,C1455147,C1272460|C1705112,C1455147|C1272460|C1705112,nonoxynol-9
179,acute lymphoblastic leukemia,,rx,blincyto,blinatumomab,miscellaneous-antineoplastics,blincyto,c,n,C1722284,,C1722284,codeine
180,acute lymphoblastic leukemia,,rx,adriamycin,doxorubicin,antibiotics-antineoplastics,adriamycin,d,n,C0013089,C0085752,C0013089|C0085752,mephobarbital
181,acute lymphoblastic leukemia,,rx,dasatinib,dasatinib,bcr-abl-tyrosine-kinase-inhibitors,sprycel,d,n,C1455147,C1723829,C1455147|C1723829,nonoxynol-9
182,acute lymphoblastic leukemia,,rx,pegaspargase,pegaspargase,miscellaneous-antineoplastics,oncaspar,c,n,C0071568,C0728753,C0071568|C0728753,vitamin b 12
183,acute lymphoblastic leukemia,,rx,trexall,methotrexate,antimetabolites,trexall|xatmep,x,n,C0025677,,C0025677,calcium glubionate
184,acute lymphoblastic leukemia,,rx,iclusig,ponatinib,bcr-abl-tyrosine-kinase-inhibitors,,d,n,C2987417,C1272460|C1705112,C2987417|C1272460|C1705112,caffeine
185,acute lymphoblastic leukemia,,rx,doxorubicin,doxorubicin,antibiotics-antineoplastics,adriamycin|adriamycin rdf|rubex|adriamycin pfs,d,n,C0013089,,C0013089,mephobarbital
186,acute lymphoblastic leukemia,,rx,imatinib,imatinib,bcr-abl-tyrosine-kinase-inhibitors,gleevec,d,n,C0935989,C0935987,C0935989|C0935987,estradiol 16 mg
187,acute lymphoblastic leukemia,,rx,purinethol,mercaptopurine tablets,antimetabolites,purinethol,d,n,,C0722911,C0722911,
188,acute lymphoblastic leukemia,,rx,oncaspar,pegaspargase,miscellaneous-antineoplastics,oncaspar,c,n,C0071568,C0728753,C0071568|C0728753,vitamin b 12
189,acute lymphoblastic leukemia,,rx,asparaginase erwinia chrysanthemi,asparaginase erwinia chrysanthemi,miscellaneous-antineoplastics,erwinaze,c,n,C3255208,C3248039,C3255208|C3248039,titanium dioxide/zinc oxide topical cream
190,acute lymphoblastic leukemia,,rx,vincristine liposome,vincristine liposome,mitotic-inhibitors,marqibo,d,n,C1519991,C1883536,C1519991|C1883536,
191,acute lymphoblastic leukemia,,rx,xatmep,methotrexate,antimetabolites,trexall|xatmep,x,n,C0025677,,C0025677,calcium glubionate
192,acute lymphoblastic leukemia,,rx,blinatumomab,blinatumomab,miscellaneous-antineoplastics,blincyto,c,n,C1722284,,C1722284,codeine
193,acute lymphoblastic leukemia,,rx,marqibo,vincristine liposome,mitotic-inhibitors,,d,n,C1519991,C1272460|C1705112,C1519991|C1272460|C1705112,
194,acute lymphoblastic leukemia,,rx,ponatinib,ponatinib,bcr-abl-tyrosine-kinase-inhibitors,iclusig,d,n,C2987417,,C2987417,caffeine
195,acute lymphoblastic leukemia,,rx,erwinaze,asparaginase erwinia chrysanthemi,miscellaneous-antineoplastics,,c,n,C3255208,C1272460|C1705112,C3255208|C1272460|C1705112,titanium dioxide/zinc oxide topical cream
196,acute lymphoblastic leukemia,,rx,arranon,nelarabine,antimetabolites,,d,n,C0907349,C1272460|C1705112,C0907349|C1272460|C1705112,ascorbic acid
197,acute lymphoblastic leukemia,,rx,besponsa,inotuzumab ozogamicin,miscellaneous-antineoplastics,besponsa,,n,C1567130,,C1567130,coal tar
198,acute lymphoblastic leukemia,,rx,clofarabine,clofarabine,antimetabolites,clolar,d,n,C0092777,C1530623,C0092777|C1530623,alginic acid
199,acute lymphoblastic leukemia,,rx,clolar,clofarabine,antimetabolites,,d,n,C0092777,C1272460|C1705112,C0092777|C1272460|C1705112,alginic acid
200,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,prednisone,prednisone,glucocorticoids,,c,n,C0032952,C1272460|C1705112,C0032952|C1272460|C1705112,niflumic acid/orphenadrine
201,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,vincristine,vincristine,mitotic-inhibitors,oncovin|vincasar pfs,d,n,C0042679,,C0042679,potassium
202,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,cyclophosphamide,cyclophosphamide,alkylating-agents,cytoxan|neosar|cytoxan lyophilized,d,n,C0010583,,C0010583,methylenedioxycinnamic acid
203,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,methotrexate,methotrexate,antimetabolites,,x,n,C0025677,C1272460|C1705112,C0025677|C1272460|C1705112,calcium glubionate
204,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,asparaginase escherichia coli,asparaginase,miscellaneous-antineoplastics,,c,n,C0003993,C1272460|C1705112,C0003993|C1272460|C1705112,dothiepin
205,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,trexall,methotrexate,antimetabolites,trexall|xatmep,x,n,C0025677,,C0025677,calcium glubionate
206,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,daunorubicin,daunorubicin,antibiotics-antineoplastics,cerubidine,d,n,C0011015,C0701063,C0011015|C0701063,cathine
207,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,elspar,,miscellaneous-antineoplastics,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
208,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,cerubidine,daunorubicin,antibiotics-antineoplastics,cerubidine,d,n,C0011015,C0701063,C0011015|C0701063,cathine
209,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,asparaginase erwinia chrysanthemi,asparaginase erwinia chrysanthemi,miscellaneous-antineoplastics,erwinaze,c,n,C3255208,C3248039,C3255208|C3248039,titanium dioxide/zinc oxide topical cream
210,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,erwinaze,asparaginase erwinia chrysanthemi,miscellaneous-antineoplastics,,c,n,C3255208,C1272460|C1705112,C3255208|C1272460|C1705112,titanium dioxide/zinc oxide topical cream
211,acute lymphocytic leukemia,acute childhood leukemia|all leukemia|canceracute childhood leukemia|canceracute lymphocytic leukemia|leukemiaacute childhood|leukemiaacute lymphocytic,rx,teniposide,teniposide,mitotic-inhibitors,vumon,d,n,C0039512,C0728981,C0039512|C0728981,lactose
212,acute mountain sickness,,rx,diamox,acetazolamide,carbonic-anhydrase-inhibitor-anticonvulsants,diamox|diamox sequels,c,n,C0000981,,C0000981,placebo
213,acute mountain sickness,,rx,acetazolamide,acetazolamide,carbonic-anhydrase-inhibitor-anticonvulsants,diamox|diamox sequels,c,n,C0000981,,C0000981,placebo
214,acute mountain sickness,,rx,dexamethasone,dexamethasone,glucocorticoids,,c,n,C0011777,C1272460|C1705112,C0011777|C1272460|C1705112,bendroflumethiazide
215,acute mountain sickness,,rx,dexamethasone intensol,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n,C0011777,,C0011777,bendroflumethiazide
216,acute mountain sickness,,rx,dexpak taperpak,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n,C0011777,,C0011777,bendroflumethiazide
217,acute mountain sickness,,rx,diamox sequels,acetazolamide,carbonic-anhydrase-inhibitor-anticonvulsants,diamox|diamox sequels,c,n,C0000981,,C0000981,placebo
218,acute mountain sickness,,rx,de-sone la,dexamethasone,glucocorticoids,de-sone la|dexacen-4|dexasone|dexasone la|solurex|solurex la,c,n,C0011777,,C0011777,bendroflumethiazide
219,acute mountain sickness,,rx,dxevo,,glucocorticoids,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
220,acute mountain sickness,,rx,hidex,,glucocorticoids,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
221,acute myeloblastic leukemia,,rx,doxorubicin,doxorubicin,antibiotics-antineoplastics,adriamycin|adriamycin rdf|rubex|adriamycin pfs,d,n,C0013089,,C0013089,mephobarbital
222,acute myeloblastic leukemia,,rx,adriamycin,doxorubicin,antibiotics-antineoplastics,adriamycin,d,n,C0013089,C0085752,C0013089|C0085752,mephobarbital
223,acute myeloid leukemia,acute granulocytic leukemia|acute myelogenous leukemia|aml|canceracute granulocytic leukemia|canceracute myelogenous leukemia|canceracute myeloid leukemia|leukemiaacute granulocytic|leukemiaacute myelogenous|leukemiaacute myeloid,rx,cytarabine,cytarabine,antimetabolites,cytosar-u|tarabine pfs|cytosar,d,n,C0010711,,C0010711,cathine
